dataset_name	uuid	system	path
TCGA-CN-A49B.ATAC-Seq.T.hg38	9963d294-9b78-458d-8fe5-cd3ae8c6022b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/9963d294-9b78-458d-8fe5-cd3ae8c6022b/7097ee17-d1ec-41b6-a3de-712b3161a581_atacseq_gdc_realn.bam
TCGA-CN-A49B.WGS.T.hg38	b160c748-b1fe-437f-9caf-882ac40787a2	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/066ca41c-b41e-45b8-9bb2-658a5a651d3c_wgs_gdc_realn.bam
TCGA-CU-A3YL-01A-11D-A22Z-08.wxs.T.hg38	330d8ce4-b6ee-479b-9dc2-3517559d2459	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/330d8ce4-b6ee-479b-9dc2-3517559d2459/C500.TCGA-CU-A3YL-01A-11D-A22Z-08.7_gdc_realn.bam
TCGA-CU-A3YL-10A-01D-A22Z-08.wxs.N.hg38	da18d964-c40d-4fea-a08f-df2bbbc9ce4b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/da18d964-c40d-4fea-a08f-df2bbbc9ce4b/C500.TCGA-CU-A3YL-10A-01D-A22Z-08.9_gdc_realn.bam
TCGA-CU-A3YL.WGS.N.hg38	68734826-5c02-47c0-8e2a-942948dfd0fe	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/TCGA-CU-A3YL-10A-01D-A233_120829_SN1120_0183_AC18U8ACXX_s_4_rg.sorted_gdc_realn.bam
TCGA-CU-A3YL.WGS.T.hg38	2dfecf97-116d-45a8-82fb-4d92f2cf128d	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/TCGA-CU-A3YL-01A-11D-A233_120829_SN1120_0183_AC18U8ACXX_s_3_rg.sorted_gdc_realn.bam
TCGA-CV-A468-01A-11D-A25Y-08.wxs.T.hg38	b6a2dce3-7a4a-4d26-9d50-0461c66ec717	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/b6a2dce3-7a4a-4d26-9d50-0461c66ec717/C495.TCGA-CV-A468-01A-11D-A25Y-08.2_gdc_realn.bam
TCGA-CV-A468-10A-01D-A25Y-08.wxs.N.hg38	9bbea000-5dc3-4399-a3a3-55f6b2c48d9e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9bbea000-5dc3-4399-a3a3-55f6b2c48d9e/C495.TCGA-CV-A468-10A-01D-A25Y-08.2_gdc_realn.bam
TCGA-CV-A468-10A-01D-A704-36.wgs.N.hg38	f3c9def9-e30a-4cd6-815c-d09a68c8e074	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/af91c203-b10b-4e82-8337-5f0ae65d5ab6_wgs_gdc_realn.bam
TCGA-CV-A468.WGS.T.hg38	79533f90-98b5-4c10-aa85-c658b22d709f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/75fef2b1-e6ff-4e40-a015-bba0d091ccd8_wgs_gdc_realn.bam
TCGA-D6-A6EP-01A-11D-A31L-08.wxs.T.hg38	124c0037-1c6e-447d-9b05-b88fd5801d8a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/124c0037-1c6e-447d-9b05-b88fd5801d8a/C495.TCGA-D6-A6EP-01A-11D-A31L-08.1_gdc_realn.bam
TCGA-D6-A6EP-10A-01D-A31J-08.wxs.N.hg38	9a39f4fc-51ef-49c6-931a-c443e4a25c69	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9a39f4fc-51ef-49c6-931a-c443e4a25c69/C495.TCGA-D6-A6EP-10A-01D-A31J-08.1_gdc_realn.bam
TCGA-D6-A6EP-10A-01D-A704-36.wgs.N.hg38	a6431c66-01e0-406b-a223-e59d36d0e9e8	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/c2e93ce1-98e5-43e3-b04c-04697c8385ee_wgs_gdc_realn.bam
TCGA-D6-A6EP.ATAC-Seq.T.hg38	88de03e6-660d-482d-a1ee-216ea335fe51	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/88de03e6-660d-482d-a1ee-216ea335fe51/d2ab0369-d3e6-46fe-81ed-7c57edb792b4_atacseq_gdc_realn.bam
TCGA-D6-A6EP.WGS.T.hg38	327685e2-21ed-4da5-8ca3-c8a63d4581aa	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/ae0c9c49-f3d8-47c0-8be8-042b9a4debf7_wgs_gdc_realn.bam
TCGA-D7-A4YX-01A-11D-A25D-08.wxs.T.hg38	36a745a4-0203-4097-b050-bd87f8ab3060	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/36a745a4-0203-4097-b050-bd87f8ab3060/C440.TCGA-D7-A4YX-01A-11D-A25D-08.2_gdc_realn.bam
TCGA-D7-A4YX-10A-01D-A25E-08.wxs.N.hg38	9edfae14-26a7-4b15-adc8-6acbb882e1d3	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9edfae14-26a7-4b15-adc8-6acbb882e1d3/C440.TCGA-D7-A4YX-10A-01D-A25E-08.2_gdc_realn.bam
TCGA-D7-A4YX-10A-01D-A704-36.wgs.N.hg38	799f3103-3f7c-46db-96f8-6838b6a91ad8	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/7ce646f1-5998-4406-bbd7-a87e19e4fe56_wgs_gdc_realn.bam
TCGA-D7-A4YX.ATAC-Seq.T.hg38	0da895b6-6b94-40ba-97c2-bb794d5fa311	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/0da895b6-6b94-40ba-97c2-bb794d5fa311/1fcfaf6f-e806-4a70-a534-e18a28d0ee31_atacseq_gdc_realn.bam
TCGA-D7-A4YX.WGS.N.hg38	ce7b3f97-f8a4-4b26-9b93-a111f04d6a70	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/G39020.TCGA-D7-A4YX-10A-01D-A25E-08.2_gdc_realn.bam
TCGA-D7-A4YX.WGS.T.hg38	92edfc4b-c2f6-48e8-a408-4a318c1bc402	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/93c33193-e202-4c91-b9ed-f5bc44bc0ce6_wgs_gdc_realn.bam
TCGA-D7-A6EZ-01A-11D-A31L-08.wgs.T.hg38	4c9f7f1c-e523-4459-9d45-12f2c158d157	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/032b6245-13c5-45a9-9a71-6a2c8d7772f7_wgs_gdc_realn.bam
TCGA-D7-A6EZ-01A-11D-A31L-08.wxs.T.hg38	05105d6c-e877-4743-8fce-b280be4e9219	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/05105d6c-e877-4743-8fce-b280be4e9219/C440.TCGA-D7-A6EZ-01A-11D-A31L-08.3_gdc_realn.bam
TCGA-D7-A6EZ-10A-01D-A31J-08.wgs.N.hg38	8851153a-d99b-47a2-9564-0f8db1ea7406	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/cd33fe15-4ef2-48d2-afee-1ce7baeda119_wgs_gdc_realn.bam
TCGA-D7-A6EZ-10A-01D-A31J-08.wxs.N.hg38	f9dcc385-5dd8-4822-ba70-25412abe2647	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/f9dcc385-5dd8-4822-ba70-25412abe2647/C440.TCGA-D7-A6EZ-10A-01D-A31J-08.3_gdc_realn.bam
TCGA-D7-A6EZ.ATAC-Seq.T.hg38	89ce33aa-f15a-4408-8d09-f660d05d5890	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/89ce33aa-f15a-4408-8d09-f660d05d5890/06c883c3-36fa-4f0b-8bbd-40fb8c56b1d4_atacseq_gdc_realn.bam
TCGA-D8-A13Z-01A-11D-A10Y-09.wxs.T.hg38	9f2f2235-bda7-4f51-bb76-876ac150c168	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9f2f2235-bda7-4f51-bb76-876ac150c168/TCGA-D8-A13Z-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-D8-A13Z-10A-01D-A110-09.wxs.N.hg38	7d7e5876-6896-49ff-9f5f-c7f8f9f9c2cd	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/7d7e5876-6896-49ff-9f5f-c7f8f9f9c2cd/TCGA-D8-A13Z-10A-01D-A110-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-D8-A13Z-10A-01D-A724-36.wgs.N.hg38	158fad2a-f1ea-48ac-a030-291c4665fbc0	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/eca1c4be-8051-4cff-8a4e-7d6cfc108609_wgs_gdc_realn.bam
TCGA-D8-A13Z.WGS.T.hg38	746a0d8b-0799-45e7-b633-161440d9194c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/0d42cf91-4e5c-4acf-a97a-dd0ca926d3aa_wgs_gdc_realn.bam
TCGA-D9-A1JW-06A-11D-A19A-08.wxs.T.hg38	ad8e88d3-6876-477b-9630-19ada70e3f6f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/ad8e88d3-6876-477b-9630-19ada70e3f6f/C828.TCGA-D9-A1JW-06A-11D-A19A-08.2_gdc_realn.bam
TCGA-D9-A1JW-10A-01D-A19A-08.wxs.N.hg38	6a4a3e47-0143-4aa0-aaf3-37bf311ee1af	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/6a4a3e47-0143-4aa0-aaf3-37bf311ee1af/C828.TCGA-D9-A1JW-10A-01D-A19A-08.2_gdc_realn.bam
TCGA-D9-A1JW.WGS.M.hg38	7c7a98b7-903a-40a6-a7de-da42543cc157	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/TCGA-D9-A1JW-06A-11D-A18Z_120517_SN208_0300_BC0VYMACXX_s_3_rg.sorted_gdc_realn.bam
TCGA-D9-A1JW.WGS.N.hg38	1b7a0149-6b50-4da4-abf0-4ef47d836acf	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/TCGA-D9-A1JW-10A-01D-A18Z_120517_SN208_0300_BC0VYMACXX_s_6_rg.sorted_gdc_realn.bam
TCGA-DB-A75K-01A-11D-A32B-08.wxs.T.hg38	93c2adad-8a85-4256-9e06-b1216ed20486	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/93c2adad-8a85-4256-9e06-b1216ed20486/C494.TCGA-DB-A75K-01A-11D-A32B-08.1_gdc_realn.bam
TCGA-DB-A75K-10A-01D-A329-08.wxs.N.hg38	eb7fed80-1262-43bb-9543-021a8080dd3c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/eb7fed80-1262-43bb-9543-021a8080dd3c/C494.TCGA-DB-A75K-10A-01D-A329-08.1_gdc_realn.bam
TCGA-DB-A75K-10A-01D-A704-36.wgs.N.hg38	b5bcfc50-524f-451b-bc15-880f4103a52d	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/e4e4d3d1-8931-4ddf-83b2-4a598d22693b_wgs_gdc_realn.bam
TCGA-DB-A75K.ATAC-Seq.T.hg38	8740e32e-7b90-4aac-a98e-00785d7fe42f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/8740e32e-7b90-4aac-a98e-00785d7fe42f/258bc047-b932-4441-8375-47ca62b61f15_atacseq_gdc_realn.bam
TCGA-DB-A75K.WGS.T.hg38	ff7fdfcf-afb4-46cf-a044-b1f4d3d83d44	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/f0d0f437-c41b-4808-b884-5a702c70d082_wgs_gdc_realn.bam
TCGA-DD-AAC8-01A-11D-A40R-10.wxs.T.hg38	1baf8b2e-e015-4ba0-a126-14953f982ed9	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/1baf8b2e-e015-4ba0-a126-14953f982ed9/TCGA-DD-AAC8-01A-11D-A40R-10_Illumina_gdc_realn.bam
TCGA-DD-AAC8-10A-01D-A40U-10.wxs.N.hg38	336ccde6-28d9-4659-a2a0-713dfcbd0964	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/336ccde6-28d9-4659-a2a0-713dfcbd0964/TCGA-DD-AAC8-10A-01D-A40U-10_Illumina_gdc_realn.bam
TCGA-DD-AAC8-10A-01D-A704-36.wgs.N.hg38	87f28ade-d88f-4fef-835a-cf6d4ee1729f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/41c70c59-e4fb-4e45-b160-25b2dd958568_wgs_gdc_realn.bam
TCGA-DD-AAC8.ATAC-Seq.T.hg38	eced1a97-f46a-4309-8abc-28f07f569710	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/eced1a97-f46a-4309-8abc-28f07f569710/df56b02f-d555-4ce7-afe1-5007f85feb55_atacseq_gdc_realn.bam
TCGA-DD-AAC8.WGS.T.hg38	dd6a7f71-0b6f-40ba-8540-1a4bec7addd6	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/41bf557f-d590-47b6-95f5-03548d8e38d4_wgs_gdc_realn.bam
TCGA-DD-AACB-01A-11D-A40R-10.wxs.T.hg38	73bee477-32e9-4c9e-b829-2fcab92a145e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/73bee477-32e9-4c9e-b829-2fcab92a145e/TCGA-DD-AACB-01A-11D-A40R-10_Illumina_gdc_realn.bam
TCGA-DD-AACB-10A-01D-A40U-10.wxs.N.hg38	53832d1f-5014-4caf-b890-e6aff492c806	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/53832d1f-5014-4caf-b890-e6aff492c806/TCGA-DD-AACB-10A-01D-A40U-10_Illumina_gdc_realn.bam
TCGA-DD-AACB-10A-01D-A704-36.wgs.N.hg38	3b3971e0-33fe-45d7-8fd1-5a3a29fa776d	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/c6fc9086-2e64-4449-9cad-67d64b5a9f92_wgs_gdc_realn.bam
TCGA-DD-AACB.ATAC-Seq.T.hg38	c632133d-e1ae-4357-b547-1c77077603d5	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/c632133d-e1ae-4357-b547-1c77077603d5/63cd4110-1f69-4da9-a724-9ce02599a9db_atacseq_gdc_realn.bam
TCGA-DD-AACB.WGS.T.hg38	ce2a25b3-8950-47b9-9574-3eadaa5e1dc5	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/6ce4c001-52eb-49aa-8681-da59860441db_wgs_gdc_realn.bam
TCGA-DD-AACI-01A-11D-A40R-10.wxs.T.hg38	516cf4a3-0927-49ad-9fc7-e09f19a8b878	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/516cf4a3-0927-49ad-9fc7-e09f19a8b878/TCGA-DD-AACI-01A-11D-A40R-10_Illumina_gdc_realn.bam
TCGA-DD-AACI-10A-01D-A40U-10.wxs.N.hg38	cd97d9d5-87b0-4f64-bc7c-6bd989166754	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/cd97d9d5-87b0-4f64-bc7c-6bd989166754/TCGA-DD-AACI-10A-01D-A40U-10_Illumina_gdc_realn.bam
TCGA-DD-AACI-10A-01D-A729-36.wgs.N.hg38	a2e9caf5-11ce-464a-a101-a512f8ccdfa2	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/c7b91a8e-2be6-4b26-9525-74f0969897cc_wgs_gdc_realn.bam
TCGA-DD-AACI.WGS.T.hg38	92c0372d-0cff-4df4-aa02-ee71e05aa052	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/e3c35bb6-9e31-4a96-b8c9-a6d0d58dac18_wgs_gdc_realn.bam
TCGA-DD-AACL-01A-11D-A40R-10.wxs.T.hg38	98a40762-e43a-4e87-b9ac-d87991257afd	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/98a40762-e43a-4e87-b9ac-d87991257afd/TCGA-DD-AACL-01A-11D-A40R-10_Illumina_gdc_realn.bam
TCGA-DD-AACL-10A-01D-A40U-10.wxs.N.hg38	c766ff76-b1a6-4f97-bdf9-9e88cba79367	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/c766ff76-b1a6-4f97-bdf9-9e88cba79367/TCGA-DD-AACL-10A-01D-A40U-10_Illumina_gdc_realn.bam
TCGA-DD-AACL-10A-01D-A704-36.wgs.N.hg38	7eb03778-af72-4832-99c6-38c8e4486cda	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/008347b5-4886-4f32-a716-122e61437327_wgs_gdc_realn.bam
TCGA-DD-AACL.ATAC-Seq.T.hg38	e1806926-e647-422c-8b0c-7900188154ba	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/e1806926-e647-422c-8b0c-7900188154ba/fc13e8f3-35e3-40c3-8376-3af6f2bccb3a_atacseq_gdc_realn.bam
TCGA-DD-AACL.WGS.T.hg38	5dd0d119-c4c5-4574-9b5f-429dd522d218	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/5ed2493c-d5c3-420a-b517-fe034dbd7c42_wgs_gdc_realn.bam
TCGA-DJ-A13M-01A-11D-A10S-08.wxs.T.hg38	8118a941-c3f8-41a1-bddb-ed48c782aac1	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/8118a941-c3f8-41a1-bddb-ed48c782aac1/C499.TCGA-DJ-A13M-01A-11D-A10S-08.6_gdc_realn.bam
TCGA-DJ-A13M-10A-01D-A10S-08.wxs.N.hg38	aa6d1b91-953b-4ccf-9d2a-c5b681d945a2	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/aa6d1b91-953b-4ccf-9d2a-c5b681d945a2/C499.TCGA-DJ-A13M-10A-01D-A10S-08.5_gdc_realn.bam
TCGA-DJ-A13M.ATAC-Seq.T.hg38	5d94d447-102a-4c63-9f32-b18f44b187bc	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/5d94d447-102a-4c63-9f32-b18f44b187bc/44ed27d4-e136-437c-bae2-1e2717b7f30b_atacseq_gdc_realn.bam
TCGA-DJ-A13M.WGS.N.hg38	14fd6942-618b-4ccd-a4e4-e23cb73d070f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/TCGA-DJ-A13M-10A-01D-A10R_120616_SN1120_0154_BD142VACXX_s_8_rg.sorted_gdc_realn.bam
TCGA-DJ-A13M.WGS.N.hg38	655725cc-f1cc-4bfd-8d92-c4285e48ee46	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/04cc99f2-bb96-41d3-9784-5bf564d599df_wgs_gdc_realn.bam
TCGA-DJ-A13M.WGS.T.hg38	93d37c4e-2f26-4b08-a5e7-7e4d5bc78e46	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/3c38a7b9-15aa-4369-89a5-c0c152077e66_wgs_gdc_realn.bam
TCGA-DJ-A13V-01A-11D-A10S-08.wxs.T.hg38	6dfabdc0-06a8-4f54-92d3-2240a61e3865	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/6dfabdc0-06a8-4f54-92d3-2240a61e3865/C499.TCGA-DJ-A13V-01A-11D-A10S-08.5_gdc_realn.bam
TCGA-DJ-A13V-10A-01D-A10S-08.wxs.N.hg38	bcec096c-bee3-4be9-977b-650ba2b898a6	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/bcec096c-bee3-4be9-977b-650ba2b898a6/C499.TCGA-DJ-A13V-10A-01D-A10S-08.5_gdc_realn.bam
TCGA-DJ-A13V.ATAC-Seq.T.hg38	ec9e25d8-dcc2-42e8-9cb0-a6397c9b1587	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/ec9e25d8-dcc2-42e8-9cb0-a6397c9b1587/5d1b2c4a-84d1-4559-b3a6-48c44e7a1a5d_atacseq_gdc_realn.bam
TCGA-DJ-A13V.WGS.N.hg38	896b7730-eb43-4c29-800f-59f75399ce91	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/f7994f4b-96b7-499c-8206-25787ec566f2_wgs_gdc_realn.bam
TCGA-DJ-A13V.WGS.N.hg38	ea13a6c6-abd6-4b7d-a655-7434bca84ec5	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/TCGA-DJ-A13V-10A-01D-A10R_120616_SN1120_0154_BD142VACXX_s_4_rg.sorted_gdc_realn.bam
TCGA-DJ-A13V.WGS.T.hg38	c551eee9-7f11-44f5-8a47-051d70336855	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/facff309-d051-438c-a1d3-4a0a77b8f9d6_wgs_gdc_realn.bam
TCGA-DJ-A13X-01A-11D-A10S-08.wxs.T.hg38	81e40086-b616-4293-9ce3-1540dfde7b5e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/81e40086-b616-4293-9ce3-1540dfde7b5e/C499.TCGA-DJ-A13X-01A-11D-A10S-08.6_gdc_realn.bam
TCGA-DJ-A13X-10A-01D-A10S-08.wxs.N.hg38	f456859b-2166-4190-92ca-4f13485e9443	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/f456859b-2166-4190-92ca-4f13485e9443/C499.TCGA-DJ-A13X-10A-01D-A10S-08.5_gdc_realn.bam
TCGA-DJ-A13X.ATAC-Seq.T.hg38	056c0afa-304a-450b-8cdd-c25054dc750e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/056c0afa-304a-450b-8cdd-c25054dc750e/ee21ec60-9ee2-44ce-a713-14d893762d81_atacseq_gdc_realn.bam
TCGA-DJ-A13X.WGS.N.hg38	37ea4ad8-97aa-45ef-908d-5058ed78b6e3	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/4f89a0ef-5167-4f64-a632-04622e9dda2e_wgs_gdc_realn.bam
TCGA-DJ-A13X.WGS.N.hg38	ab956f7d-ec19-4ef3-968c-c851171d6282	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/TCGA-DJ-A13X-10A-01D-A10R_120617_SN1222_0117_BD1414ACXX_s_2_rg.sorted_gdc_realn.bam
TCGA-DJ-A13X.WGS.T.hg38	40d977d9-d340-4e86-b8b4-46a4c0638f4d	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/56a1fe0b-699e-4b87-a2e4-6f9fb88c5270_wgs_gdc_realn.bam
TCGA-DK-A1AD-01A-11D-A13W-08.wxs.T.hg38	b762b272-6442-4172-ba39-903f95876484	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/b762b272-6442-4172-ba39-903f95876484/C500.TCGA-DK-A1AD-01A-11D-A13W-08.3_gdc_realn.bam
TCGA-DK-A1AD-10A-01D-A13W-08.wxs.N.hg38	4c3da946-ef4e-4bf3-85fc-57c6fefb9d4c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/4c3da946-ef4e-4bf3-85fc-57c6fefb9d4c/C500.TCGA-DK-A1AD-10A-01D-A13W-08.3_gdc_realn.bam
TCGA-DK-A1AD.ATAC-Seq.T.hg38	ca544e40-ddbb-4654-a3e4-2c09592a1ba7	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/ca544e40-ddbb-4654-a3e4-2c09592a1ba7/b66adb81-c21f-4ece-9a03-85d568fbd1f1_atacseq_gdc_realn.bam
TCGA-DK-A1AD.WGS.N.hg38	4437c277-2684-43c0-b35e-ba9a0338db9f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/TCGA-DK-A1AD-10A-01D-A13U_121025_SN590_0188_AC190CACXX_s_6_rg.sorted_gdc_realn.bam
TCGA-DK-A1AD.WGS.N.hg38	5b316726-ca57-41c5-9f19-1b9f17cfcf72	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/eae4259c-0918-4847-9ddb-a97b6ee8a148_wgs_gdc_realn.bam
TCGA-DK-A1AD.WGS.T.hg38	fbe4833e-b634-4d4f-87f1-c1866f6b588b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/97d8d8bc-d968-49c8-be5e-cb5edaa03cbe_wgs_gdc_realn.bam
TCGA-DU-5870-10A-01D-A724-36.wgs.N.hg38	6a8c068c-7b34-4ab2-a853-367e6c2b3a45	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/69ca3bb3-42a1-46c7-8fdb-3245fd09b7ee_wgs_gdc_realn.bam
TCGA-DU-5870.ATAC-Seq.R.hg38	4c304c03-544e-4248-aafd-ef570aab6a1c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/4c304c03-544e-4248-aafd-ef570aab6a1c/fc3fe6ee-8cec-4e29-90c2-0ceebbf66adc_atacseq_gdc_realn.bam
TCGA-DU-5870.WGS.N.hg38	060ddc38-e2fe-4e19-ba4a-1ca8a1e9e10c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/G35154.TCGA-DU-5870-10A-01D-A461-08.3_gdc_realn.bam
TCGA-DU-5870.WGS.T.hg38	598a25bb-2e2d-484b-8b10-d33100515128	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/498316fe-db31-4b5a-b220-f93e5d3df087_wgs_gdc_realn.bam
TCGA-DU-6395-01A-12D-1705-08.wxs.T.hg38	af2d8fd2-cad3-416f-a76d-bf20c0cab49c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/af2d8fd2-cad3-416f-a76d-bf20c0cab49c/C494.TCGA-DU-6395-01A-12D-1705-08.5_gdc_realn.bam
TCGA-DU-6395-10A-01D-1705-08.wxs.N.hg38	dd93ca22-23e9-488c-be1e-79e6afb7e9e7	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/dd93ca22-23e9-488c-be1e-79e6afb7e9e7/C494.TCGA-DU-6395-10A-01D-1705-08.5_gdc_realn.bam
TCGA-DU-6395-10A-01D-A75X-36.wgs.N.hg38	ff2b72b0-1b7d-4c9e-8717-07ccda382a8e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/AWS/WGS/53a55376-17ba-4263-9537-713459808fff_wgs_gdc_realn.bam
